company,category,file_name,chunk_idx,text
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,123,In the event of any unauthorized member payment charge including surcharge or any tax charge arising as a result of an overseas transfer as per the HMRC policy paper or rul es or guidance by whatever name called for which the scheme manager or Company may become liable we shall deduct an amount only to the extent of the applicable charge from the policy Value and remit the same to HMRC Grace Period Applicable only for limi ted premium variants If the instalment premium is not received by the due date a grace period of 15 days will be given for payment of due instalment premium for monthly premium payment mode and 30 days will be given for payment of due instalment premium for quarterly semi annually and annual premium payment mode.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,124,The death benefit continues during the grace period. If annuitant in case of single life or last survivor in case of joint Life dies during grace period then death benefit shall be payable after deducting the due premiums if any . In case of joint life policies the due premiums if any shall be payable by the surviving annuitant. In case of non payment of premiums the non forfeiture provisions shall apply.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,125,The Insurer shall be responsible to honor any valid cl aims brought under this policy in instances wherein the Master Policyholder has collected deducted the Premium but has failed to pay the same to the Insurer within the Grace Period due to administrative reasons. Suicide clause Death benefit will be same as defined under each annuity variants.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,126,Free Look Period For Individual Policies The policyholder has a period of 15 days 30 days in case of electronic policies and policies obtained through distance marketing mode from the date of receipt of the policy to review the terms and conditions of the policy and where the policyholder disag rees to any of those terms and conditions he she has the option to return the policy stating Terms and Conditions For Details please refer to the Policy Contract Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 26 of 30 the reasons for objection upon which the policyholder shall be entitled to an amount which will be equal to Total Premiums Paid less stamp duty charges annuities paid proportionate risk premium for providing risk coverage for the period of cover expenses incurred on medical examination if any.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,127,For Group Policies The master policyholder scheme member has a period of 15 days 30 days in case of electronic polic ies and policies obtained through distance marketing mode from the date of receipt of the policy certificate of insurance to review the terms and conditions of the policy and where the master policyholder scheme member disagrees to any of those terms an d conditions he she has the option to return the policy certificate of insurance stating the reasons for objection upon which the policyholder shall be entitled to an amount which will be equal to Total Premiums Paid less stamp duty charges annuities p aid proportionate risk premium for providing risk coverage for the period of cover expenses incurred on medical examination if any.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,128,If this product is purchased from the proceeds of a National Pension Scheme NPS or Pension Plan from Max Life or anothe r insurer or as purchased as QROPS then the proceeds from cancellation in free look period shall only be transferred back to the source from whom the money was received.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,129,Distance Marketing includes every activity of solicitation including lead generation and sale of insurance products through the following modes i Voice mode which includes telephone calling ii Electronic mode which includes email internet and interactive television DTH iii Physical mode which includes direct postal mail and newspaper magazine inserts and iv Short Messaging service SMS v Solicitation through any means of communication other than in person.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,130,Proof of Living Certificate The annuity will be payable subject to the submission of a Proof of Living certif icate along with a self attested identification proof as per the prevailing terms and condition of the company. These documents must be signed by gazette officer or a registered medical practitioner or a scheduled bank branch manager or notary. Please no te that the Proof of Living certificate is a pre requisite for continuance of the annuity payouts.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,131,In certain cases we may request the Annuitant to submit the proof of living certificate in person. Proof of Living certificate shall be submitted in fo llowing time period 1. For Immediate Annuity for Guaranteed Period and Life thereafter i.e. Variant 4 30 days before the end of every policy year post completion of Guaranteed Period 2. For Immediate Annuity with Early Return of Premium i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,132,Variant 3 Early return of 50 of Total Premiums Paid 30 days before the end of every 5 policy years Early return of 100 of Total Premiums Paid a. Before attaining Milestone age payment of 100 of Total Premiums Paid 30 days before the end of every 5 policy years Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 27 of 30 b. Post Milestone age Once every policy year 3. Other than Variant 3 and Variant 4 i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,133,for annuity variants 1.a 1.b 2.a 6.a 6.b 6.e 6.f 30 days before the end of every policy year 4. Other than Variant 3 and Variant 4 i.e. for annuity variants 1.c 1.d 2.b 6.c 6.d 6.g 6.h 30 days before the end of every 5 policy years This process may be changed as per company policy. Validity of Annuity Quote Please see the annuity quote at the time of purchasing the policy to know the applicable annuity rate.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,134,Annuity amount will vary depending upon the chosen Annuity Variant age gender Total Premiums Paid premium payment term deferment period premium payment mode annuity payment mode and all such parameters required to generate illustration. In ca se of group policies scheme members of the group policy shall have an option to decide such parameters mentioned here.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,135,Annuity quote will be valid for a period of 7 calendar days subject to the acceptance of the proposal by us and the last birthday of t he proposer being the same. Therefore please ensure that duly completed proposal form along with duly signed quote is submitted at any of our offices within 7 days from the date of quote.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,136,Full Disclosure Incontestability We draw your attention to Section 45 and statutory warning under Section 41 of the Insurance Act 1938 as amended from time to time which reads as follows Section 45 of the insurance Act 1938 as amended from time to time states that 1 No policy of life insurance shall be call ed in question on any ground whatsoever after the expiry of three years from the date of the policy i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,137,from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the polic y whichever is later .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,138,2 A policy of life insurance may be called in question at any time within three years from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the p olicy whichever is later on the ground of fraud Provided that the insurer shall have to communicate in writing to the insured or the legal representatives or nominees of the insured the grounds and materials on which such decisions are based.
